observation_id,craft_category,product_family,product_type,product_form,product_name,description,material,secondary_material,craft_technique,region,state,height_cm,width_cm,depth_cm,weight_g,quantity,piece_count,listed_price_inr,mrp_inr,discount_price_inr,price_type,currency,source_name,source_domain,product_url,image_url,seller_name,artisan_or_maker,observed_at,data_origin,group_id,notes,price,has_dimensions,has_weight,surface_area_sqcm
obs_scale_b7be67858eab,channapatna,toys,spinning_top,single,Wooden String Tops ( 5 no.s) | Spinning top toy wooden | Wooden spinning toys,"Product Description String Top is a traditional wooden spinning top with an attached thread. You will require a little practice to enjoy its carefree spinning. This box has 5 wooden string tops in red and green colours. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: A box of 5 Wooden string spinning tops. Play Value: Develops fine motor skills. Fun toy for all age groups. Ideal as giveaways and retu",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,1000.0,1000.0,1000.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-string-tops,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/String-Tops-5-no.s_1.jpg?v=1630912315,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_spinning_top_b83c35cdd9,phase36_2_real_expansion,1000.0,0,0,
obs_scale_4e3189afbff5,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor : SANTA (set of 4),"Product Description A set of 6 Christmas tree decorations shaped like a wooden SANTA. These wooden Xmas decorations are handcrafted using traditional lacware technique and are coloured with natural dyes. This product is made by Fairkraft member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisation. IMPORTANT: Product for Indoor Use Only. Lac coating can get damaged if",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,560.0,560.0,560.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-christmas-decor-santa,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/SantaLeaf_bkg.jpg?v=1651938298,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_4e5b0d83b1,phase36_2_real_expansion,560.0,0,0,
obs_scale_fe86dfcb8660,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor : BELLS - Red (set of six),"Product Description A set of 6 Christmas tree bells made in wood. These wooden Christmas decorations are handcrafted using traditional lacware technique and are coloured with natural dyes. This product is made by Fairkraft member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisation. IMPORTANT: Product for Indoor Use Only. Lac coating can get damaged if exposed to out",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,610.0,610.0,610.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/christmas-tree-decor-baubles,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Bells-Red_-leaf-Bkg_MOWeb.jpg?v=1651936635,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_d27269cf48,phase36_2_real_expansion,610.0,0,0,
obs_scale_091ccf868513,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor : Christmas TREE BELLS - Green ( Set of 4),"Product description: A set of 6 Christmas tree decorations shaped like a wooden TREE BELLS. These wooden christmas decorations are handcrafted using traditional lacware technique and are colored with natural dyes. This product is made by Fairkraft member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisation. IMPORTANT: Product for Indoor Use Only. Lac coating can get ",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,560.0,560.0,560.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-christmas-tree-bells,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Tree-Bells_Green_wht-Bkg-_MoWeb.jpg?v=1633351075,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_3d78285fda,phase36_2_real_expansion,560.0,0,0,
obs_scale_60044ed7f2e5,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor : BELLS - Green (set of six),"Product Description A set of 6 Christmas tree decorations shaped like a wooden bells. These wooden christmas decorations are handcrafted using traditional lacware technique and are coloured with natural dyes. This product is made by Fairkraft Creations member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisation. IMPORTANT: Product for Indoor Use Only. Lac coating can",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,610.0,610.0,610.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-christmas-decor-yultide-bells,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Bells-Green_Leaf-Bkg_MOWeb.jpg?v=1651936658,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_d27269cf48,phase36_2_real_expansion,610.0,0,0,
obs_scale_d2fabd513dff,channapatna,toys,pull_along_toy,vehicle,Ma Me Pa (OGB) | Wooden train toy | Wooden turtles train,"Product Description Ma Me Pa is a train of mama, baby and papa turtles. This wooden pull toy fascinates children and adults alike for its unique rotating shells. This handicraft product is manufactured using traditional lacware technique and is coloured in natural dyes, and to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Wooden pull toy with Mama, baby and papa turtles. Handicraft product coloured with natural dyes Play ",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,1000.0,1000.0,1000.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-turtles-train-1,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/ma-me-pa-OGB-MOweb1.jpg?v=1630926963,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_pull_along_toy_84ca84cf04,phase36_2_real_expansion,1000.0,0,0,
obs_scale_1edd498cbffa,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor - YULETS- Collection 2,"Product Description YULTIDE-Collection 2 is a set of 4 Christmas tree hangings - Fairy, Santa, Snowman and a Tree shaped bell - all made in wood. These Christmas decorations are handcrafted using traditional lacware technique and are coloured with natural dyes. This product is made by Fairkraft Creations member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisation. Fe",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,600.0,600.0,600.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-christmas-decor-yultide-collection,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Yults-C2_Leaf_MOWeb-1.jpg?v=1651936684,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_5c5d26603d,phase36_2_real_expansion,600.0,0,0,
obs_scale_79a809acf946,channapatna,home_decor,candle_holder,decorative_object,Wooden Christmas Decor - YULETS - Collection 3,"Product Description YULTIDE-Collection 3 is a set of 4 Christmas tree decor hangings - Fairy, Santa, Snowman and a Tree shaped bell - all made in wood. These Christmas decorations are handcrafted using traditional lacware technique and are coloured with natural dyes. This product is made by Fairkraft Creations member artisans from Channapatna in Karnataka, India. Fairkraft Creations is a non profit company promoting the Channapatna Lacware craft and is a member of the World Fair Trade Organisati",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,600.0,600.0,600.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-christmas-decor-4,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Yulets-C3_Leaf1_MOWeb.jpg?v=1651936609,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_5c5d26603d,phase36_2_real_expansion,600.0,0,0,
obs_scale_63815f6c4ed0,channapatna,toys,wooden_toy,set,Wooden Square Coasters with Bird | Square wooden coasters | Wooden coasters square,"Product Description Bird Song is a set of 4 beautiful square wooden coasters with little wooden birds attached to each coaster. The square coasters are made from quality rubber wood material. The lovely little bird on each coaster. This handicraft product is manufactured using traditional lacware technique and is coloured in natural dyes, and to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Cheerful wooden coasters with b",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,780.0,780.0,780.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-square-coasters,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/BirdSong_SquareCoastersWB2_WEB.jpg?v=1652963173,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_wooden_toy_881cfae1f8,phase36_2_real_expansion,780.0,0,0,
obs_scale_4687f6627f91,channapatna,toys,rattle_set,set,Kit Kit Rattle | Wooden rattle | Wooden rattle toys | Rattles for kids,"Product Description This hand crafted wooden rattle offers excellent Sound and Visual stimulation to infants. It helps the baby develop Gross Motor co-ordination skills such as hand grasping, arm stretching etc. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Light and easy to hold colourful wooden rattle. Handicraft product coloured using natural dyes Play Value: Visual and sound stimulation. Dual U",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,520.0,520.0,520.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/kit-kit-rattle-toy,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Kit-Kit-New-2_MOWEB.jpg?v=1634800163,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_rattle_set_2da15ff576,phase36_2_real_expansion,520.0,0,0,
obs_scale_29743b07db3e,channapatna,toys,stacking_toy,set,stackers,"Product Description Wooden rattle toys : A pair of colorful wooden Ball Rattles that offer visual and sound stimulation to the baby. These rattles are made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Light and easy to hold colorful wooden rattle. Play Value: Visual and sound stimulation. Toy Safety: Certified as per International Toy safety Standards Handicraft Product coloured with Natural Dyes Fair Trade product ma",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,300.0,300.0,300.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-rattle-toys-for-babies-1,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/BallRattle-WB1A.jpg?v=1647848236,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_stacking_toy_dddf8bfd6a,phase36_2_real_expansion,300.0,0,0,
obs_scale_18277e37c49d,channapatna,toys,wooden_toy,set,Dangler Frog | Wooden dangler | Dangler for babies | Wooden toys for kids,"Product Description Danglers are hand-crafted wooden products, provide interesting visual stimulation for the baby. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. IMPORTANT: Danglers have small parts. Please fasten securely to pram or cot, out of reach of the baby to avoid any potential choking hazard. Features: Danglers for Crib & playpen Play Value: Provides interesting visual stimulation for the baby Toy S",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,290.0,290.0,290.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/dangler-frog,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Danglerfrog.jpg?v=1637152303,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_wooden_toy_ca52c73eeb,phase36_2_real_expansion,290.0,0,0,
obs_scale_859a9b5d2fff,channapatna,toys,spinning_top,single,Wooden Tower of Hanoi (Brahma) | Wooden puzzles | Wooden tower of hanoi,"Product Description Wooden Tower of Hanoi: This is a wooden Pyramid Puzzle,consisting of six disks arranged like a tower with the smallest ring at the top and the biggest ring at the bottom. The task is to transfer all the six disks from one of the three poles to another, with one important rule that you can move only one disk at a time and a large disk can never be placed on top of a smaller one. The minimum number of moves for this puzzle ( tower of six disks) is Sixty Three. This handicraft p",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,780.0,780.0,780.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/tower-of-hanoi-game,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Towerofhanoi.jpg?v=1634820817,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_spinning_top_b281cdcf8e,phase36_2_real_expansion,780.0,0,0,
obs_scale_168ea310ea3d,channapatna,toys,stacking_toy,set,Ippu Tractor | Wooden tractor toy | Wooden tractors | Wooden tractor puzzle,Product Description Ippu is a robust and rugged looking wooden tractor push toy that offers hours of imaginative play for your little one and helps in the development of the child's gross-motor coordination skills. Ippu is made using traditional lacware toy making techniques and is coloured with natural dyes. Features: Stack and play wooden pull toy. Handicraft product coloured with natural dyes Play Value: Develops eye-hand coordination and gross motor-coordination skills Toy Safety: Certified ,hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,600.0,600.0,600.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-tractor-toy-1,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Ippu-1_Amz.jpg?v=1631076913,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_stacking_toy_6949083772,phase36_2_real_expansion,600.0,0,0,
obs_scale_037d4ba2c208,channapatna,toys,pull_along_toy,vehicle,Bovow Red | Wooden pull toy | Wooden toys for kids,"Product Description Bovow ia a wooden beading toy containing six brightly coloured beading parts. Bovow refines the child's eye-hand coordination. This educational toy helps children feel and understand shapes, order and co-ordination. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features A wooden bead and play pull toy. Handcrafted and coloured with natural dyes Play Value: Refines eye-hand coordination an",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,780.0,780.0,780.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/bovow-pull-toy,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Bovow-red_c3269ab6-1d91-491f-af2c-2024a1df6e13.png?v=1637152260,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_pull_along_toy_b4734c2925,phase36_2_real_expansion,780.0,0,0,
obs_scale_2322d06998ea,channapatna,dolls_figurines,peg_doll,doll,Wooden Key Ring holder _ Zebra | Wooden key ring holder for wall,Product Description Wooden Key Ring holder : Wooden Zebra Key ring holder handcrafted by artisans from Channapatna. This wall hanging key organiser has three strong and sturdy pegs that can hold upto three key rings per peg. Has a key-hole at the back and can be conveniently hung from any nail on the wall. Features: Handcrafted Wooden key ring holder. Attractive room decor that can be hung from a nail on the wall Fair Trade product incorporating traditional Channapatna craft and made by Fairkraf,hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,700.0,700.0,700.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-key-ring-holder-zebra,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/DSC_9355.jpg?v=1631073841,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_peg_doll_dc982e9ae5,phase36_2_real_expansion,700.0,0,0,
obs_scale_51dc6a678bd2,channapatna,toys,spinning_top,single,Wooden Rocking Horse : CHETAK (Redish Brown),"Product Description A rocking horse is every child’s delight. This wooden rocking horse is named CHETAK after the legendary horse of the great Indian warrior king Maharana Pratap Singh of Marwar from north-western India. CHETAK is made using quality solid wood, is sturdy, safe and durable. Suitable for toddlers and preschool children and is a lovely gift for your little one. CHETAK is “actual horse“ like and children can have imaginative pretend play riding it. A timeless treasure for every chil",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,5250.0,5250.0,5250.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-rocking-horse,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/61Kkt8SBZwL._SX679.jpg?v=1631084783,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_spinning_top_7feb5bac83,phase36_2_real_expansion,5250.0,0,0,
obs_scale_bd7d240ef7a3,channapatna,toys,spinning_top,single,ATTAM - Set of 5 Finger Tops | Spinning Wooden tops | Wooden top spinner,"Product Description Spinning Wooden tops: A pack of 5 wooden finger tops in 5 different colours - Red, Orange, Green, Brown and Black. This small top is named ATTAM which means dance in the in the south Indian Tamil language. Can be enjoyed by all age groups- from 5 years to 60 years. Ideal as giveaways at children's parties and as return gifts. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: 5 handc",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,380.0,380.0,380.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/spinning-wooden-tops,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/FingerTops_Attam1_Amz.jpg?v=1642496725,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_spinning_top_1c23e8888a,phase36_2_real_expansion,380.0,0,0,
obs_scale_b34775063737,channapatna,toys,pull_along_toy,vehicle,Tuttu Turtle  ( Red ) | Push and Pull Wooden toy | Wooden Pull toys | Wooden turtle pull toy,"Product Description Push and Pull Wooden toy : Sama Snail is a unique wooden pull toy. It's rotating shell fascinates children and adults alike. This toy is made using traditional lacware toy making techniques and is coloured with natural dyes. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Action pull toy with rotating ball. Handicraft product coloured with natural dyes Play Value: develops gross m",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,450.0,450.0,450.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/tuttu-turtle-wooden-pull-toy,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Tuttuturtlered-woodenpullingtoy.jpg?v=1634818871,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_pull_along_toy_d5389aa806,phase36_2_real_expansion,450.0,0,0,
obs_scale_e2d9103d0a97,channapatna,toys,stacking_toy,set,Wooden stacking toy | Aaba (Yellow) Stacking | Channapatna Toy | Wooden Stacker toys,"Product Description Wooden Stacker toys: Aaba is a 3 piece wooden stacker designed to enhance the child's finger grasping skills. This chubby wooden companion provides hours of joy to your child and helps in the development of hand-eye co-ordination. This product is made to high quality and to meet International Toy Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Wooden Stacker. . Handicraft coloured with natural dyes Play Value: Enhances finger grasping skills and ",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,400.0,400.0,400.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/aaba-stacker-toys,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/31u4hgMHCXL.jpg?v=1651941233,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_stacking_toy_b8e91c5354,phase36_2_real_expansion,400.0,0,0,
obs_scale_bb187d39441d,channapatna,home_decor,candle_holder,decorative_object,Giraffe - Fridge magnet | Fridge magnet set  | Fridge magnets online | Refrigerator magnets | Wooden fridge magnet,"Product Description Wooden decorations with magnets to adorn your fridge. They can also be used at office on a magnetic white/chalk board or any flat iron surface. This handicraft product is manufactured using traditional lacware technique and is coloured in natural dyes, and to high quality and to meet International Safety Standards by artisans from Channapatna, in Karnataka, India. Features: Bright and colorful handcrafted wooden fridge magnets. Fair Trade product made by Fairkraft Creations m",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,350.0,350.0,350.0,LISTED_PRICE,INR,Fairkraft Creations,fairkraftcreations.com,https://fairkraftcreations.com/products/wooden-fridge-magnet-1,https://cdn.shopify.com/s/files/1/0594/3348/4446/products/Giraffefridgemagnet.jpg?v=1637152329,Fairkraft creations,Fairkraft creations,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_candle_holder_b1db31000e,phase36_2_real_expansion,350.0,0,0,
obs_scale_81f4fe171006,channapatna,dolls_figurines,peg_doll,doll,Channapatna Wooden Nesting Dolls - Doda Ajji,"Channapatna Wooden Nesting Dolls - Doda Ajji. A playful set of hand-painted wooden nesting dolls that brings together Channapatna craftsmanship and the joy of traditional nesting toys. Each doll opens to reveal another, creating a delightful sequence of colour, form and discovery. Channapatna’s wooden toy tradition is celebrated for its turned forms, lacquered finishes and vibrant colours, making these dolls as much a piece of craft heritage as they are a playful collectible. A thoughtful giftin",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,1210.0,1210.0,1210.0,LISTED_PRICE,INR,The India Craft House,theindiacrafthouse.com,https://theindiacrafthouse.com/products/channapatna-wooden-nesting-dolls-doda-ajji-nsw01b,https://cdn.shopify.com/s/files/1/2675/7366/files/NSW01B_202.jpg?v=1787078558,HSNTrader,HSNTrader,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_peg_doll_63c45ff81b,phase36_2_real_expansion,1210.0,0,0,
obs_scale_ba145b3ff371,channapatna,dolls_figurines,peg_doll,doll,Channapatna Wooden Doll Set - Dampatigalu (Set of 2),"Channapatna Wooden Doll Set - Dampatigalu (Set of 2). A colourful pair of handcrafted wooden dolls celebrating the charm of Channapatna’s renowned toy-making tradition from Karnataka. Turned from wood and finished with vibrant hand-painted details, the figures draw from familiar Indian attire and everyday characters. Channapatna’s distinctive lacquered wooden craft has been practised for generations and is recognised for its smooth forms, vivid colours and skilled craftsmanship. A charming addit",hale wood / ivory wood,,Lacquered wood turning,channapatna,Karnataka,,,,,1,1,1380.0,1380.0,1380.0,LISTED_PRICE,INR,The India Craft House,theindiacrafthouse.com,https://theindiacrafthouse.com/products/channapatna-wooden-doll-set-dampatigalu-set-of-2-nsw01a,https://cdn.shopify.com/s/files/1/2675/7366/files/NSW01A.jpg?v=1787078556,HSNTrader,HSNTrader,2026-09-06,PHASE36_2_EXPANSION,grp_channapatna_peg_doll_fab49b5ae5,phase36_2_real_expansion,1380.0,0,0,
obs_scale_c879680e7f57,madhubani,paintings,animals_birds,painting,Mumbai Melange: A Madhubani Mystique by Vibhuti Nath,"The skilled artist, Vibhuti Nath's Madhubani piece, ""Mumbai Melange"", intricately weaves the city's soul onto canvas. The iconic Gateway of India, the regal Taj Hotel, the timeless CST Railway Station, the mystical Elephanta Caves, and the undulating Arabian Sea come alive with vibrant hues. Nath's skilled hand employs the ancient Madhubani technique, rich in cultural storytelling. The kaleidoscope of colors reflects the city's pulsating energy, while intricate patterns and motifs depict the cea",handmade paper / canvas,,Mithila folk painting,mithila,Bihar,,,,,1,1,125000.0,125000.0,125000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/mumbai-melange-a-madhubani-mystique-by-vibhuti-nath,https://cdn.shopify.com/s/files/1/1194/1498/files/Mumbai-Melange-A-Madhubani-Mystique-by-Vibhuti-Nath-1.png?v=1726240910,Vibhuti Nath,Vibhuti Nath,2026-09-06,PHASE36_2_EXPANSION,grp_madhubani_animals_birds_0820bc6f7f,phase36_2_real_expansion,125000.0,0,0,
obs_scale_28a1912d6050,madhubani,paintings,religious,painting,Ardhanarishwar in Madhubani by Avinash Karn,"Explore Avinash Karn's Madhubani portrayal of Ardhanarishwar, showcasing predominantly black and red hues. In this linear depiction, Ardhanarishwar, the divine fusion of Lord Shiva and Goddess Parvati, embodies both masculine and feminine energies. With bold strokes, Karn captures the intricate balance of power and grace, depicting Shiva's half with matted locks and Parvati's adorned with jewels. The monochrome palette accentuates the intensity of their union, evoking a sense of mystique and spi",handmade paper / canvas,,Mithila folk painting,mithila,Bihar,,,,,1,1,129000.0,129000.0,129000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/ardhanarishwar-in-madhubani-by-avinash-karn,https://cdn.shopify.com/s/files/1/1194/1498/files/1._Ardhanarishwar_in_Madhubani_by_Avinash_Karn.png?v=1769668223,Avinash Karn,Avinash Karn,2026-09-06,PHASE36_2_EXPANSION,grp_madhubani_religious_6da8da988e,phase36_2_real_expansion,129000.0,0,0,
obs_scale_d1ea78f9c524,madhubani,paintings,religious,painting,Shiv-Shakti in Madhubani by Avinash Karn,"In Avinash Karn's Madhubani masterpiece, the divine union of Shiv-Shakti unfolds with striking simplicity. Predominantly bathed in deep black and vibrant red hues, the artwork pulsates with energy. Each line intricately weaves the story of cosmic harmony, where Lord Shiva, the epitome of divine masculinity, and Shakti, the embodiment of feminine power, merge in eternal unity. The line art form accentuates the intricacy of the depiction, allowing every stroke to speak volumes. As viewers gaze upo",handmade paper / canvas,,Mithila folk painting,mithila,Bihar,,,,,1,1,129000.0,129000.0,129000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/shiv-shakti-in-madhubani-by-avinash-karn,https://cdn.shopify.com/s/files/1/1194/1498/files/1._Shiv-Shakti_in_Madhubani_by_Avinash_Karn.png?v=1769668377,Avinash Karn,Avinash Karn,2026-09-06,PHASE36_2_EXPANSION,grp_madhubani_religious_05695f2130,phase36_2_real_expansion,129000.0,0,0,
obs_scale_26e1b9b40e8f,madhubani,paintings,nature,painting,Social Harmony in Madhubani by Avinash Karn,"In Avinash Karn's Madhubani creation, social harmony thrives amid the pandemic's challenges. Bursting with vibrant hues, the scene immerses viewers in a lively community gathering. The artwork's vibrant palette exudes joy, depicting people reveling in each other's company with unity. Karn's skilled strokes capture the resilience of humanity amidst adversity, while the vibrant palette adds an uplifting touch. Through Karn's creation, hope shines bright, reminding us of the strength found in toget",handmade paper / canvas,,Mithila folk painting,mithila,Bihar,,,,,1,1,68000.0,68000.0,68000.0,LISTED_PRICE,INR,MeMeraki,memeraki.com,https://www.memeraki.com/products/social-harmony-in-madhubani-by-avinash-karn,https://cdn.shopify.com/s/files/1/1194/1498/files/1._Social_Harmony_in_Madhubani_by_Avinash_Karn.png?v=1769668504,Avinash Karn,Avinash Karn,2026-09-06,PHASE36_2_EXPANSION,grp_madhubani_nature_a44c598416,phase36_2_real_expansion,68000.0,0,0,
